cur_glucose_levels,glucose_levels_lag_1,glucose_levels_lag_2,glucose_levels_lag_3,glucose_levels_lag_4,glucose_levels_lag_5,glucose_mean_levels_lag_1_2,glucose_mean_levels_lag_1_3,glucose_mean_levels_lag_1_4,rolling_mean_2,rolling_mean_3,rolling_mean_5,rolling_mean_10,rolling_std_1,rolling_std_2,rolling_std_3,rolling_std_5,rolling_std_10,rolling_max_2,rolling_min_2,rolling_max_3,rolling_min_3,rolling_max_5,rolling_min_5,rolling_max_10,rolling_min_10,diff_1,diff_4,minute_of_day,hour_of_day,hour_sin,hour_cos,day_period_afternoon,day_period_evening,day_period_morning,day_period_night,day_of_week_0
84.94541065633365,84.91600603654047,84.96272334685526,85.08946608647979,85.30046259687369,85.59996980675407,84.93936469169786,85.00273606151012,85.10823431670707,84.93070834643706,84.94138001324313,85.04281374461657,85.80862086998998,,0.020792206332077994,0.023618030281915205,0.1585413197883954,0.9920962840265123,84.94541065633365,84.91600603654047,84.96272334685526,84.91600603654047,85.30046259687369,84.91600603654047,87.73944752541126,84.91600603654047,0.02940461979318343,-0.3550519405400365,995,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.04753148805278,84.94541065633365,84.91600603654047,84.96272334685526,85.08946608647979,85.30046259687369,84.93070834643706,84.95406700159445,85.01743837140671,84.99647107219322,84.96964939364229,84.9922275228524,85.53942926625413,,0.07221033268900975,0.06903168409835517,0.07311958901835114,0.7442236528987702,85.04753148805278,84.94541065633365,85.04753148805278,84.91600603654047,85.08946608647979,84.91600603654047,87.06203104107915,84.91600603654047,0.10212083171913378,-0.0419345984270052,1000,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.21952611078376,85.04753148805278,84.94541065633365,84.91600603654047,84.96272334685526,85.08946608647979,84.99647107219322,84.98176876229662,85.00512741745402,85.13352879941827,85.07082275172338,85.01823952771318,85.35517877322458,,0.12161856410809965,0.13853404937214736,0.1226907545698968,0.5195467075750746,85.21952611078376,85.04753148805278,85.21952611078376,84.94541065633365,85.21952611078376,84.91600603654047,86.47886061975129,84.91600603654047,0.17199462273097765,0.2568027639285049,1005,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.45908210545655,85.21952611078376,85.04753148805278,84.94541065633365,84.91600603654047,84.96272334685526,85.13352879941827,85.0824683835587,85.06776607366211,85.33930410812016,85.24204656809769,85.11751127943344,85.2532009217951,,0.16939166834095007,0.20669749863110998,0.22483205598512518,0.3453660249297948,85.45908210545655,85.21952611078376,85.45908210545655,85.04753148805278,85.45908210545655,84.91600603654047,85.99183098382106,84.91600603654047,0.23955599467278432,0.5430760689160792,1010,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
85.76428773318217,85.45908210545655,85.21952611078376,85.04753148805278,84.94541065633365,84.91600603654047,85.33930410812016,85.25330679675466,85.2022463808951,85.61168491931936,85.48096531647417,85.28716761876179,85.23044659673121,,0.2158129690476293,0.27303930582171543,0.3301502932123795,0.29513781860465715,85.76428773318217,85.45908210545655,85.76428773318217,85.21952611078376,85.76428773318217,84.94541065633365,85.76428773318217,84.91600603654047,0.305205627725627,0.8188770768485227,1015,16,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True
86.1334075003352,85.76428773318217,85.45908210545655,85.21952611078376,85.04753148805278,84.94541065633365,85.61168491931936,85.49190692198297,85.40590961061747,85.94884761675868,85.78559244632464,85.52476698756209,85.28379036608933,,0.26100709044573783,0.33766714774582446,0.43389332789250473,0.39920649086446675,86.1334075003352,85.76428773318217,86.1334075003352,85.45908210545655,86.1334075003352,85.04753148805278,86.1334075003352,84.91600603654047,0.3691197671530233,1.0858760122824123,1020,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
86.56456879967371,86.1334075003352,85.76428773318217,85.45908210545655,85.21952611078376,85.04753148805278,85.94884761675868,85.79624480289587,85.67646680555947,86.34898815000446,86.1540880110637,85.82817444988628,85.41020098636933,,0.30487707856605184,0.40054114521458795,0.5353053627293272,0.5690744322137689,86.56456879967371,86.1334075003352,86.56456879967371,85.76428773318217,86.56456879967371,85.21952611078376,86.56456879967371,84.91600603654047,0.43116129933851255,1.3450426888899472,1025,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
87.05538112362913,86.56456879967371,86.1334075003352,85.76428773318217,85.45908210545655,85.21952611078376,86.34898815000446,86.16442826642793,86.01182545256512,86.80997496165142,86.58445247454601,86.19534545245536,85.60679249008426,,0.3470567225750475,0.46130831439265674,0.633979104390634,0.7551214765624782,87.05538112362913,86.56456879967371,87.05538112362913,86.1334075003352,87.05538112362913,85.45908210545655,87.05538112362913,84.91600603654047,0.4908123239554243,1.5962990181725871,1030,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
87.60253447360776,87.05538112362913,86.56456879967371,86.1334075003352,85.76428773318217,85.45908210545655,86.80997496165142,86.59439431198217,86.40983442840565,87.32895779861845,87.07416146563686,86.6240359260856,85.87077360275951,,0.3868958441333149,0.5192376248128051,0.7292012125310456,0.9429962132797376,87.60253447360776,87.05538112362913,87.60253447360776,86.56456879967371,87.60253447360776,85.76428773318217,87.60253447360776,84.91600603654047,0.547153349978629,1.838246740425589,1035,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
88.20145153043671,87.60253447360776,87.05538112362913,86.56456879967371,86.1334075003352,85.76428773318217,87.32895779861845,87.08355163664073,86.86797098697147,87.90199300202224,87.61978904255788,87.11146868553651,86.19931815214915,,0.42349831226520185,0.5732300013717367,0.8197647821397984,1.1276445466379705,88.20145153043671,87.60253447360776,88.20145153043671,87.05538112362913,88.20145153043671,86.1334075003352,88.20145153043671,84.94541065633365,0.5989170568289524,2.068044030101518,1040,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
88.8460840524304,88.20145153043671,87.60253447360776,87.05538112362913,86.56456879967371,86.1334075003352,87.90199300202224,87.62841632703292,87.38301016505521,88.52376779143356,88.21669001882496,87.65400399595553,86.5893854917588,,0.455824027687271,0.6219148232789344,0.9039664216601507,1.3062159273850424,88.8460840524304,88.20145153043671,88.8460840524304,87.60253447360776,88.8460840524304,86.56456879967371,88.8460840524304,85.04753148805278,0.6446325219936853,2.281515252756691,1045,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
89.52893131849143,88.8460840524304,88.20145153043671,87.60253447360776,87.05538112362913,86.56456879967371,88.52376779143356,88.22430926301908,87.95073258802977,89.18750768546091,88.85882230045286,88.2468764997191,87.03752547480268,,0.48284593235784196,0.6638315630984254,0.9797468493513537,1.4761482120438039,89.52893131849143,88.8460840524304,89.52893131849143,88.20145153043671,89.52893131849143,87.05538112362913,89.52893131849143,85.21952611078376,0.6828472660610316,2.473550194862298,1050,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
90.24131171018917,89.52893131849143,88.8460840524304,88.20145153043671,87.60253447360776,87.05538112362913,89.18750768546091,88.86519142446407,88.5657328960496,89.8851215143403,89.53877569370366,88.8840626170311,87.53970403474322,,0.5037290057646383,0.6976659215243403,1.0449516008287922,1.6346393890165913,90.24131171018917,89.52893131849143,90.24131171018917,88.8460840524304,90.24131171018917,87.60253447360776,90.24131171018917,85.45908210545655,0.7123803916977351,2.6387772365814044,1055,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
90.97385211210518,90.24131171018917,89.52893131849143,88.8460840524304,88.20145153043671,87.60253447360776,89.8851215143403,89.54369788130978,89.22138162031294,90.60758191114718,90.24803171359525,89.55832614473059,88.09118103540808,,0.5179842856983892,0.722483836365065,1.0976616759850746,1.7786239990858879,90.97385211210518,90.24131171018917,90.97385211210518,89.52893131849143,90.97385211210518,88.20145153043671,90.97385211210518,85.76428773318217,0.7325404019160118,2.772400581668464,1060,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
91.71710208903248,90.97385211210518,90.24131171018917,89.52893131849143,88.8460840524304,88.20145153043671,90.60758191114718,90.2513917152983,89.9099680822678,91.34547710056883,90.97742197044226,90.26145625644972,88.68646247099312,,0.5255570988122432,0.7379016658797347,1.1365176756715634,1.9049876390024816,91.71710208903248,90.97385211210518,91.71710208903248,90.24131171018917,91.71710208903248,88.8460840524304,91.71710208903248,86.1334075003352,0.7432499769273022,2.8710180366020808,1065,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
92.46215500588768,91.71710208903248,90.97385211210518,90.24131171018917,89.52893131849143,88.8460840524304,91.34547710056883,90.97920689961083,90.62301670376195,92.08962854746008,91.71770306900845,90.9846704471412,89.31933722154835,,0.5268319698611872,0.7441516289124509,1.1609578362536348,2.0108942476952514,92.46215500588768,91.71710208903248,92.46215500588768,90.97385211210518,92.46215500588768,89.52893131849143,92.46215500588768,86.56456879967371,0.7450529168552009,2.93322368739625,1070,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
93.20117189022191,92.46215500588768,91.71710208903248,90.97385211210518,90.24131171018917,89.52893131849143,92.08962854746008,91.71800355899643,91.35173335803842,92.8316634480548,92.46014299504736,91.71911856148729,89.98299753060319,,0.5225638503341099,0.7420369464260511,1.17131597609257,2.094137381605454,93.20117189022191,92.46215500588768,93.20117189022191,91.71710208903248,93.20117189022191,90.24131171018917,93.20117189022191,87.05538112362913,0.7390168843342337,2.9598601800327486,1075,17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True
93.92774308538296,93.20117189022191,92.46215500588768,91.71710208903248,90.97385211210518,90.24131171018917,92.8316634480548,92.4591369896272,92.08751200116355,93.56445748780243,93.19702332716417,92.45640483652605,90.67023372677856,,0.5137634191232515,0.7328028470476723,1.1687684120908415,2.1534428798134173,93.92774308538296,93.20117189022191,93.92774308538296,92.46215500588768,93.92774308538296,90.97385211210518,93.92774308538296,87.60253447360776,0.7265711951610427,2.9538909732777796,1080,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
94.6370680223142,93.92774308538296,93.20117189022191,92.46215500588768,91.71710208903248,90.97385211210518,93.56445748780243,93.19494904563533,92.82242258720771,94.28240555384858,93.9219943326397,93.18904801856783,91.37368708164921,,0.5015684729789601,0.7179653276293141,1.1551599015512117,2.1886671622782985,94.6370680223142,93.92774308538296,94.6370680223142,93.20117189022191,94.6370680223142,91.71710208903248,94.6370680223142,88.20145153043671,0.7093249369312389,2.9199659332817163,1085,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
95.32596966039526,94.6370680223142,93.92774308538296,93.20117189022191,92.46215500588768,91.71710208903248,94.28240555384858,93.91911995626805,93.54961151410095,94.98151884135473,94.63026025603081,93.9108215328404,92.08613889464507,,0.48712701986793944,0.6991381466125737,1.1327623147547963,2.2008573798153996,95.32596966039526,94.6370680223142,95.32596966039526,93.92774308538296,95.32596966039526,92.46215500588768,95.32596966039526,88.8460840524304,0.6889016380810631,2.8638146545075784,1090,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
95.99278107693183,95.32596966039526,94.6370680223142,93.92774308538296,93.20117189022191,92.46215500588768,94.98151884135473,94.62685637288911,94.26357077530858,95.65937536866355,95.31860625321376,94.61694674704923,92.80080859709521,,0.4715068744160965,0.6778865218154448,1.1040220325164392,2.1921660718834923,95.99278107693183,95.32596966039526,95.99278107693183,94.6370680223142,95.99278107693183,93.20117189022191,95.99278107693183,89.52893131849143,0.666811416536575,2.7916091867099198,1095,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
96.63714829569332,95.99278107693183,95.32596966039526,94.6370680223142,93.92774308538296,93.20117189022191,95.65937536866355,95.31492454962302,94.9602620811574,96.31496468631258,95.98529967767347,95.30414202814352,93.5116302948154,,0.45563642997124176,0.6556213327344941,1.0713388438368565,2.165640148566621,96.63714829569332,95.99278107693183,96.63714829569332,95.32596966039526,96.63714829569332,93.92774308538296,96.63714829569332,90.24131171018917,0.644367218761488,2.709405210310365,1100,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
97.25979016657706,96.63714829569332,95.99278107693183,95.32596966039526,94.6370680223142,93.92774308538296,96.31496468631258,95.98155897804429,95.63710815900376,96.94846923113519,96.62990651306741,95.97055144438234,94.21347814045419,,0.4402742891634584,0.6335355877079775,1.0368999125665035,2.124925882963879,97.25979016657706,96.63714829569332,97.25979016657706,95.99278107693183,97.25979016657706,94.6370680223142,97.25979016657706,90.97385211210518,0.62264187088374,2.622722144262866,1105,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
97.86222309909392,97.25979016657706,96.63714829569332,95.99278107693183,95.32596966039526,94.6370680223142,96.94846923113519,96.62628562175445,96.29287991348616,97.5610066328355,97.2530538537881,96.61558245973828,94.90231523915307,,0.4259844118038549,0.612565181784054,1.0025672387892945,2.073938485025075,97.86222309909392,97.25979016657706,97.86222309909392,96.63714829569332,97.86222309909392,95.32596966039526,97.86222309909392,91.71710208903248,0.6024329325168623,2.5362534386986653,1110,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
98.441659960303,97.86222309909392,97.25979016657706,96.63714829569332,95.99278107693183,95.32596966039526,97.5610066328355,97.24968569739363,96.92750208801289,98.15194152969846,97.85455774199131,97.23872051971982,95.57477102628012,,0.40972373384172955,0.5909721826151869,0.9683125696314988,2.0157821185181586,98.441659960303,97.86222309909392,98.441659960303,97.25979016657706,98.441659960303,95.99278107693183,98.441659960303,92.46215500588768,0.579436861209075,2.448878883371165,1115,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
99.00558876087936,98.441659960303,97.86222309909392,97.25979016657706,96.63714829569332,95.99278107693183,98.15194152969846,97.85072506344002,97.53940412799815,98.72362436059117,98.43649060675875,97.84128205650934,96.2291144017793,,0.39875787900544085,0.5717003592962295,0.9360252652115786,1.9542227000091514,99.00558876087936,98.441659960303,99.00558876087936,97.86222309909392,99.00558876087936,96.63714829569332,99.00558876087936,93.20117189022191,0.5639288005763632,2.3684404651860405,1120,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
99.6293554772583,99.00558876087936,98.441659960303,97.86222309909392,97.25979016657706,96.63714829569332,98.72362436059117,98.43390592998665,98.13268946372821,99.31747211906884,99.02553473281357,98.43972349282232,96.87193276048292,,0.4410696750402744,0.5940989325155359,0.9302124581281606,1.9041453710346572,99.6293554772583,99.00558876087936,99.6293554772583,98.441659960303,99.6293554772583,97.25979016657706,99.6293554772583,93.92774308538296,0.6237667163789382,2.3695653106812387,1125,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
100.43818079772488,99.6293554772583,99.00558876087936,98.441659960303,97.86222309909392,97.25979016657706,99.31747211906884,99.03550771878065,98.74578928817611,100.03376813749159,99.69104167862083,99.07540161905189,97.52297653171712,,0.5719258689050863,0.7182853726807119,1.0052781223779976,1.898631631401761,100.43818079772488,99.6293554772583,100.43818079772488,99.00558876087936,100.43818079772488,97.86222309909392,100.43818079772488,94.6370680223142,0.8088253204665818,2.5759576986309582,1130,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
101.57732381618236,100.43818079772488,99.6293554772583,99.00558876087936,98.441659960303,97.86222309909392,100.03376813749159,99.72188477930212,99.43992037901394,101.00775230695362,100.54828669705518,99.81842176246957,98.21700211110394,,0.8054957530979819,0.9786407125104725,1.2318435680831474,1.9926466926569224,101.57732381618236,100.43818079772488,101.57732381618236,99.6293554772583,101.57732381618236,98.441659960303,101.57732381618236,95.32596966039526,1.1391430184574745,3.1356638558793577,1135,18,-1.0,-1.8369701987210297e-16,False,True,False,False,True
103.1550151932392,101.57732381618236,100.43818079772488,99.6293554772583,99.00558876087936,98.441659960303,101.00775230695362,100.60333964672033,100.29145628853087,102.36616950471077,101.72350660238214,100.7610928090568,98.99990666438832,,1.1155962713401895,1.3643036093253307,1.6480286296732811,2.2517222235574907,103.1550151932392,101.57732381618236,103.1550151932392,100.43818079772488,103.1550151932392,99.00558876087936,103.1550151932392,95.99278107693183,1.577691377056837,4.1494264323598316,1140,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
105.20420074173964,103.1550151932392,101.57732381618236,100.43818079772488,99.6293554772583,99.00558876087936,102.36616950471077,101.79659799548205,101.39218533524874,104.17960796748942,103.31217991705374,102.00081520522888,99.9210486308691,,1.4489929972569142,1.8185391447845236,2.2270411422635967,2.7202473789460466,105.20420074173964,103.1550151932392,105.20420074173964,101.57732381618236,105.20420074173964,99.6293554772583,105.20420074173964,96.63714829569332,2.0491855485004464,5.57484526448134,1145,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
107.68403736710562,105.20420074173964,103.1550151932392,101.57732381618236,100.43818079772488,99.6293554772583,104.17960796748942,103.390762278961,102.82119076973225,106.44411905442263,105.34775110069482,103.61175158319834,101.02573753801035,,1.7535092940332278,2.267920962474331,2.895620047065551,3.3972918808945005,107.68403736710562,105.20420074173964,107.68403736710562,103.1550151932392,107.68403736710562,100.43818079772488,107.68403736710562,97.25979016657706,2.4798366253659765,7.245856569380734,1150,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
110.49372405800928,107.68403736710562,105.20420074173964,103.1550151932392,101.57732381618236,100.43818079772488,106.44411905442263,105.4195262801724,104.630680591644,109.08888071255745,107.79398738895152,105.62286023525522,102.34913092715355,,1.9867485121493869,2.64647519992876,3.5568829538524573,4.240296604276162,110.49372405800928,107.68403736710562,110.49372405800928,105.20420074173964,110.49372405800928,101.57732381618236,110.49372405800928,97.86222309909392,2.8096866909036606,8.91640024182692,1155,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
113.48543705622488,110.49372405800928,107.68403736710562,105.20420074173964,103.1550151932392,101.57732381618236,109.08888071255745,107.84896239987447,106.82436962562423,111.98958055711708,110.55439949377991,108.00448288326372,103.91145232286665,,2.1154605484038056,2.9011757478008415,4.113963494906478,5.177918163144391,113.48543705622488,110.49372405800928,113.48543705622488,107.68403736710562,113.48543705622488,103.1550151932392,113.48543705622488,98.441659960303,2.991712998215604,10.330421862985688,1160,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
116.47715354771108,113.48543705622488,110.49372405800928,107.68403736710562,105.20420074173964,103.1550151932392,111.98958055711708,110.58473721166524,109.34481889898225,114.98129530196798,113.48543822064842,110.6689105541581,105.71500168160746,,2.115463018519058,2.991714744854418,4.485301544883785,6.116896856943262,116.47715354771108,113.48543705622488,116.47715354771108,110.49372405800928,116.47715354771108,105.20420074173964,116.47715354771108,99.00558876087936,2.9917164914862013,11.272952805971443,1165,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
119.27432891097064,116.47715354771108,113.48543705622488,110.49372405800928,107.68403736710562,105.20420074173964,114.98129530196798,113.48543880286019,112.08059545740835,117.87574122934086,116.41230650496887,113.4829361880043,107.74187569661657,,1.9779016675303542,2.8949906875013838,4.61162092480105,6.948259533239389,119.27432891097064,116.47715354771108,119.27432891097064,113.48543705622488,119.27432891097064,107.68403736710562,119.27432891097064,99.6293554772583,2.797175363259555,11.590291543865021,1170,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
121.7030295239028,119.27432891097064,116.47715354771108,113.48543705622488,110.49372405800928,107.68403736710562,117.87574122934086,116.37988298359775,114.88402648448997,120.48867921743673,119.15150399419484,116.28673461936373,109.94924310128104,,1.717350672877982,2.6151021776959604,4.463867967179473,7.563662532568114,121.7030295239028,119.27432891097064,121.7030295239028,116.47715354771108,121.7030295239028,110.49372405800928,121.7030295239028,100.43818079772488,2.428700612932161,11.209305465893522,1175,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
123.64097003893797,121.7030295239028,119.27432891097064,116.47715354771108,113.48543705622488,110.49372405800928,120.48867921743673,119.09009153580695,117.59423329006384,122.67199978142038,121.5394428246038,118.91618381554947,112.26952202540235,,1.3703308797195615,2.1879120506260192,4.051550961656186,7.874339871416335,123.64097003893797,121.7030295239028,123.64097003893797,119.27432891097064,123.64097003893797,113.48543705622488,123.64097003893797,101.57732381618236,1.9379405150351658,10.155532982713083,1180,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
125.03097563076896,123.64097003893797,121.7030295239028,119.27432891097064,116.47715354771108,113.48543705622488,122.67199978142038,121.45764947495431,120.05906179332453,124.33597283485346,123.45832506453657,121.22529153045829,114.614887206861,,0.9828823798736268,1.6714741136424711,3.4241070793671997,7.828518186220653,125.03097563076896,123.64097003893797,125.03097563076896,121.7030295239028,125.03097563076896,116.47715354771108,125.03097563076896,103.1550151932392,1.3900055918309988,8.55382208305788,1185,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
125.87522230674534,125.03097563076896,123.64097003893797,121.7030295239028,119.27432891097064,116.47715354771108,124.33597283485346,123.36700257733588,122.1526522708698,125.45309896875716,124.84905599215075,123.10490528226515,116.88690791821162,,0.5969725495814022,1.1281807768512722,2.6603730849749425,7.419321410965679,125.87522230674534,125.03097563076896,125.87522230674534,123.64097003893797,125.87522230674534,119.27432891097064,125.87522230674534,105.20420074173964,0.8442466759763789,6.600893395774705,1190,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
126.21879762096027,125.87522230674534,125.03097563076896,123.64097003893797,121.7030295239028,119.27432891097064,125.45309896875716,124.75809617284165,123.78912591532406,126.04700996385282,125.70833185282487,124.49379902426308,118.98836760613366,,0.2429444345400758,0.6112442947159219,1.8498797821003634,6.682100152616595,126.21879762096027,125.87522230674534,126.21879762096027,125.03097563076896,126.21879762096027,121.7030295239028,126.21879762096027,107.68403736710562,0.3435753142149309,4.5157680970574745,1195,19,-0.9659258262890684,0.2588190451025203,False,True,False,False,True
126.13140259209032,126.21879762096027,125.87522230674534,125.03097563076896,123.64097003893797,121.7030295239028,126.04700996385282,125.62488662586462,124.92988382994912,126.17510010652529,126.07514083993198,125.37947363790056,120.83310412863216,,0.061797617596670476,0.1785638197433561,1.079290770356146,5.686814186535083,126.21879762096027,126.13140259209032,126.21879762096027,125.87522230674534,126.21879762096027,123.64097003893797,126.21879762096027,110.49372405800928,-0.08739502886994899,2.4904325531523597,1200,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
125.69214569600048,126.13140259209032,126.21879762096027,125.87522230674534,125.03097563076896,123.64097003893797,126.17510010652529,126.00331244941783,125.58118911142964,125.91177414404541,126.01411530301702,125.78970876931308,122.35294629243128,,0.3106015299162487,0.282237123124344,0.47259364283411753,4.529741260817791,126.13140259209032,125.69214569600048,126.21879762096027,125.69214569600048,126.21879762096027,125.03097563076896,126.21879762096027,113.48543705622488,-0.4392568960898444,0.6611700652315164,1205,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
124.9789746455651,125.69214569600048,126.13140259209032,126.21879762096027,125.87522230674534,125.03097563076896,125.91177414404541,125.95547165848038,125.7836840013729,125.3355601707828,125.6008409778853,125.77930857227231,123.5023000513653,,0.5042880859138991,0.5816140959997168,0.4935716838466476,3.328666186579469,125.69214569600048,124.9789746455651,126.13140259209032,124.9789746455651,126.21879762096027,124.9789746455651,126.21879762096027,116.47715354771108,-0.7131710504353777,-0.8962476611802401,1210,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
124.06243443839594,124.9789746455651,125.69214569600048,126.13140259209032,126.21879762096027,125.87522230674534,125.3355601707828,125.55518861882771,125.59888613326268,124.52070454198052,124.91118492665385,125.41675099860242,124.2608281404338,,0.6480917957235091,0.8169677351665703,0.9021736812232108,2.2342681066059527,124.9789746455651,124.06243443839594,125.69214569600048,124.06243443839594,126.21879762096027,124.06243443839594,126.21879762096027,119.27432891097064,-0.9165402071691631,-2.156363182564334,1215,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
123.0027487714837,124.06243443839594,124.9789746455651,125.69214569600048,126.13140259209032,126.21879762096027,124.52070454198052,124.8772900671982,125.09691851524313,123.53259160493982,124.01471928514825,124.7735412287071,124.63367012648507,,0.7493109210034654,0.9889766065252331,1.2620621351604047,1.5001875222519514,124.06243443839594,123.0027487714837,124.9789746455651,123.0027487714837,126.13140259209032,123.0027487714837,126.21879762096027,121.7030295239028,-1.0596856669122445,-3.1286538206066297,1220,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
121.8491498485251,123.0027487714837,124.06243443839594,124.9789746455651,125.69214569600048,126.13140259209032,123.53259160493982,123.99086170852439,124.34744723374209,122.4259493100044,122.97144435280158,123.91709067999406,124.64828215894734,,0.8157176211969434,1.1069743194543997,1.5339445135322614,1.4688554553810391,123.0027487714837,121.8491498485251,124.06243443839594,121.8491498485251,125.69214569600048,121.8491498485251,126.21879762096027,121.8491498485251,-1.1535989229585937,-3.842995847475379,1225,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
120.64056177558084,121.8491498485251,123.0027487714837,124.06243443839594,124.9789746455651,125.69214569600048,122.4259493100044,122.95579214346051,123.41406224704511,121.24485581205298,121.83082013186322,122.90677389591015,124.3482413326116,,0.8546008220434245,1.1812001671214014,1.724316126249856,1.931169108443969,121.8491498485251,120.64056177558084,123.0027487714837,120.64056177558084,124.9789746455651,120.64056177558084,126.21879762096027,120.64056177558084,-1.2085880729442664,-4.338412869984268,1230,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
119.40698332805538,120.64056177558084,121.8491498485251,123.0027487714837,124.06243443839594,124.9789746455651,121.24485581205298,121.82165527353226,122.35149810698839,120.0237725518181,120.63223165072043,121.79237563240818,123.78584210234025,,0.8722716853742098,1.2211045703299643,1.8464943160267295,2.457453576644957,120.64056177558084,119.40698332805538,121.8491498485251,119.40698332805538,124.06243443839594,119.40698332805538,126.21879762096027,119.40698332805538,-1.2335784475254599,-4.6554511103405645,1235,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
118.17113407996894,119.40698332805538,120.64056177558084,121.8491498485251,123.0027487714837,124.06243443839594,120.0237725518181,120.62806658829024,121.20486604976954,118.78905870401215,119.40622639453505,120.61411556072278,123.0154332796626,,0.8738773838496942,1.2347140218264283,1.9142168406627045,2.897812234727161,119.40698332805538,118.17113407996894,120.64056177558084,118.17113407996894,123.0027487714837,118.17113407996894,126.21879762096027,118.17113407996894,-1.2358492480864385,-4.831614691514758,1240,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
116.95009738573157,118.17113407996894,119.40698332805538,120.64056177558084,121.8491498485251,123.0027487714837,118.78905870401215,119.40584792777489,120.01014196424703,117.56061573285025,118.17607159791862,119.40358528357237,122.08856325613974,,0.863403326576475,1.228450413215547,1.9396808541571045,3.2233818977325,118.17113407996894,116.95009738573157,119.40698332805538,116.95009738573157,121.8491498485251,116.95009738573157,126.13140259209032,116.95009738573157,-1.2210366942373696,-4.899052462793534,1245,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
115.75681349224642,116.95009738573157,118.17113407996894,119.40698332805538,120.64056177558084,121.8491498485251,117.56061573285025,118.17854035689348,118.7953295806562,116.35345543898899,116.95934831931565,118.18511801231662,121.05110434615536,,0.843779132967869,1.2071868786248618,1.9328924740519589,3.4398806989141346,116.95009738573157,115.75681349224642,118.17113407996894,115.75681349224642,120.64056177558084,115.75681349224642,125.69214569600048,115.75681349224642,-1.1932838934851446,-4.883748283334413,1250,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
114.6013543908123,115.75681349224642,116.95009738573157,118.17113407996894,119.40698332805538,120.64056177558084,116.35345543898899,116.96397378610769,117.5818984101509,115.17908394152937,115.76942175626344,116.97727653536292,119.94202521563652,,0.8170329660118859,1.174422258093915,1.9015812971053923,3.562995891456255,115.75681349224642,114.6013543908123,116.95009738573157,114.6013543908123,119.40698332805538,114.6013543908123,124.9789746455651,114.6013543908123,-1.1554591014341185,-4.805628937243071,1255,20,-0.8660254037844386,0.5000000000000001,False,True,False,False,True
